G: batch-23000/graph-2 N: 23000 M: 46000 cut: 34836.0 time: 1.782
G: batch-23000/graph-3 N: 23000 M: 46000 cut: 34856.0 time: 1.815
G: batch-23000/graph-4 N: 23000 M: 46000 cut: 34836.0 time: 1.818
G: batch-23000/graph-5 N: 23000 M: 46000 cut: 34818.0 time: 1.734
G: batch-24000/graph-1 N: 24000 M: 48000 cut: 36330.0 time: 1.86
G: batch-24000/graph-2 N: 24000 M: 48000 cut: 36368.0 time: 1.806
G: batch-24000/graph-3 N: 24000 M: 48000 cut: 36340.0 time: 1.836
G: batch-24000/graph-4 N: 24000 M: 48000 cut: 36420.0 time: 1.931
G: batch-24000/graph-5 N: 24000 M: 48000 cut: 36342.0 time: 1.889
G: batch-25000/graph-1 N: 25000 M: 50000 cut: 37886.0 time: 1.996
G: batch-25000/graph-2 N: 25000 M: 50000 cut: 37848.0 time: 1.913
G: batch-25000/graph-3 N: 25000 M: 50000 cut: 37806.0 time: 1.935
G: batch-25000/graph-4 N: 25000 M: 50000 cut: 37844.0 time: 2.066
G: batch-25000/graph-5 N: 25000 M: 50000 cut: 37802.0 time: 1.928
G: batch-26000/graph-1 N: 26000 M: 52000 cut: 39326.0 time: 1.952
G: batch-26000/graph-2 N: 26000 M: 52000 cut: 39394.0 time: 1.982
G: batch-26000/graph-3 N: 26000 M: 52000 cut: 39372.0 time: 2.048
G: batch-26000/graph-4 N: 26000 M: 52000 cut: 39334.0 time: 2.179
G: batch-26000/graph-5 N: 26000 M: 52000 cut: 39368.0 time: 2.037
G: batch-27000/graph-1 N: 27000 M: 54000 cut: 40870.0 time: 2.046
G: batch-27000/graph-2 N: 27000 M: 54000 cut: 40866.0 time: 2.155
G: batch-27000/graph-3 N: 27000 M: 54000 cut: 40842.0 time: 2.253
G: batch-27000/graph-4 N: 27000 M: 54000 cut: 40852.0 time: 2.218
G: batch-27000/graph-5 N: 27000 M: 54000 cut: 40864.0 time: 2.067
G: batch-28000/graph-1 N: 28000 M: 56000 cut: 42364.0 time: 2.139
G: batch-28000/graph-2 N: 28000 M: 56000 cut: 42394.0 time: 2.152
G: batch-28000/graph-3 N: 28000 M: 56000 cut: 42360.0 time: 2.283
